url,qtd,status
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-centro-sul?rts=301,2,
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-centro-sul?rts=300,15,
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-centro-sul,659,
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-leste?rts=301,3,
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-leste?rts=300,2,
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-leste,199,
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-nordeste?rts=301,4,
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-nordeste?rts=300,2,
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-nordeste,180,
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-noroeste?rts=300,7,
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-noroeste,312,
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-norte?rts=301,1,
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-norte?rts=300,10,
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-norte,131,
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-oeste?rts=301,3,
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-oeste?rts=300,8,
https://www.olx.com.br/imoveis/aluguel/casas/estado-mg/belo-horizonte-e-regiao/zona-oeste,244,
